id;class;location;collaborators;initialPlans
intVal;string;intSet;intSet;intSet
1;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{26301;26932;26933;27246;27247;27248;27249;27561;27562;27563;27564;27876;27877;27878};{};{1001}
2;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{26308;26309;26623;26624;26937;26938;26939;27252;27253;27254;27568;27569;27570};{};{1001}
3;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{26614;26615;26616;26927;26928;26929;26930;26931;27243;27244;27245};{};{1001}
4;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25359;25360;25673;25674;25988;26304;26305;26619;26620;26934;26935;26936;27250;27251};{};{1001}
5;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25366;25680;25681;25682;25683;25995;25996;25997;25998;26310;26311;26312;26313;26625;26626;26627;26628;26940;26941;26942;26943;27255;27256;27257};{};{1001}
6;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25377;25691;25692;25693;26006;26007;26008;26320;26321;26322;26323;26635;26636;26637;26638;26951;26952;26953;27267;27268};{};{1001}
7;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25999;26000;26314;26315;26629;26630;26631;26944;26945};{};{1001}
8;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25372;25373;25687;25688;26002;26003;26316;26317;26318;26632;26947};{};{1001}
9;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{26302;26303;26617;26618};{};{1001}
10;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{26306;26307;26621;26622};{};{1001}
11;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25374;25375;25376;25689;25690;26004;26005;26319;26633;26634};{};{1001}
12;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25043;25044;25358;25986;25987};{};{1001}
13;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25675;25989;25990};{};{1001}
14;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{24732;25046;25047;25361;25362;25363;25364;25676;25677;25678;25679;25991;25992;25993};{};{1001}
15;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25365;25994};{};{1001}
17;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25356;25357;25671;25672};{};{1001}
16;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25686;26001};{};{1001}
19;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{25367};{};{1001}
18;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{24739;24740;25054;25055;25056;25368;25369;25370;25371;25684;25685};{};{1001}
21;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23156;23471;23784;23785;23786;24099;24100;24414;24415;24729;24730;24731;25045};{};{1001}
20;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{24095;24096;24410;24411;24726;25041;25042};{};{1001}
23;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{24421;24422;24735;24736;24737;24738;25051;25052;25053};{};{1001}
22;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{24418;24733;24734;25048;25049;25050};{};{1001}
25;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{24114;24115;24116;24429;24430;24431;24432;24744;24745;24746;24747;25059;25060;25061};{};{1001}
24;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23798;23799;24113;24428;24743;25057;25058};{};{1001}
27;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23794;23795;23796;24108;24109;24110;24111;24112;24423;24424;24425;24426;24427;24741;24742};{};{1001}
26;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23781;24097;24098;24412;24413;24727;24728};{};{1001}
29;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23789;23790;23791;24104;24105;24106;24107;24419;24420};{};{1001}
28;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23787;24101;24102;24416;24417};{};{1001}
31;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23157;23472;23473;23788;24103};{};{1001}
30;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23171;23485;23486;23800;23801;23802;24117;24433;24434};{};{1001}
34;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23163;23164;23477;23478;23479;23480;23792;23793};{};{1001}
35;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{22852;22853;23165;23166;23168;23483;23484;23797};{};{1001}
32;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23177;23178;23487;23488;23489;23492;23493;23803;23804;23805;23806;24118;24119;24120};{};{1001}
33;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{22837;22838;22839;22840;23152;23153;23154;23155;23467;23468;23469;23470;23782;23783};{};{1001}
38;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23167;23481;23482};{};{1001}
39;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23174;23175;23176;23490;23491};{};{1001}
36;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{22842;22843;23158;23159;23474;23475};{};{1001}
37;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{22848;23162;23476};{};{1001}
42;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21911;21912;22226;22227;22228;22229;22540;22541;22542;22543;22544;22856;22857;22858;22859;23172;23173};{};{1001}
43;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{22208;22209;22523;22524;22525;22526;22841};{};{1001}
40;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{22530;22531;22845;22846;23160;23161};{};{1001}
41;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{23169;23170};{};{1001}
46;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21593;21594;21908;21909;21910;22222;22537;22538;22854;22855};{};{1001}
47;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21914;21915;21916;21917;22230;22231;22232;22233;22545;22546;22547;22548;22860;22861;22862;22863};{};{1001}
44;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21584;21585;21586;21587;21898;21899;21900;21901;21902;22212;22213;22214;22215;22216;22217;22218;22527;22528;22529;22532;22533;22844;22847};{};{1001}
45;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21903;21904;21905;22219;22220;22221;22534;22535;22536;22849;22850;22851};{};{1001}
51;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21590;21591;21906};{};{1001}
50;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20316;20317;20318;20319;20320;20321;20631;20632;20633;20636;20946;20947;20948;20951;20952;21261;21262;21263;21264;21265;21266;21267;21577;21578;21579;21580;21892;21893;21894;21895};{};{1001}
49;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21581;21896;21897;22210;22211};{};{1001}
48;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{22223;22224;22225;22539};{};{1001}
55;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20326;20639;20640;20641;20954;20955;20956;20957;21269;21270;21271;21272;21273;21274;21588};{};{1001}
54;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21268;21582;21583};{};{1001}
53;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{21280;21281;21282;21283;21284;21285;21595;21596;21597;21598;21599;21600;21913};{};{1001}
52;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20961;21275;21276;21589;21907};{};{1001}
59;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19067;19381;19382;19696;19697;19698;19699;20011;20012;20013;20015;20016;20327;20330;20642;20643;20644;20645;20958;20959;20960};{};{1001}
58;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20637;20953};{};{1001}
57;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20634;20635;20949;20950};{};{1001}
56;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20019;20333;20334;20335;20648;20649;20650;20651;20652;20962;20963;20964;20965;20966;20967;20968;21277;21278;21279;21592};{};{1001}
63;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20322;20323};{};{1001}
62;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19368;19369;19684;19685;19999;20000;20315};{};{1001}
61;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20331;20332;20646;20647};{};{1001}
60;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20009;20324;20325;20638};{};{1001}
68;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19691;20006};{};{1001}
69;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19692;20007;20008};{};{1001}
70;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20010};{};{1001}
71;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18753;18754;18756;19068;19069;19070;19071;19072;19073;19383;19384;19388;19703;19704;20017;20018};{};{1001}
64;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20014;20328;20329};{};{1001}
65;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19049;19052;19364;19365;19366;19679;19680;19681;19994;19995};{};{1001}
66;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19373;19686;19687;19688;19689;19690;20001;20002;20003;20004};{};{1001}
67;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{20005};{};{1001}
76;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19054;19055;19370};{};{1001}
77;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18742;18743;19056;19057;19058;19371;19372};{};{1001}
78;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18116;18117;18118;18119;18431;18432;18433;18434;18744;18745;18748;18749;19059;19060;19061;19063;19064;19374;19375;19376;19377};{};{1001}
79;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{17788;17789;17790;17791;18103;18104;18105;18106;18418;18421;18422;18733;18736;18737;19050;19051};{};{1001}
72;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19378;19379;19693;19694};{};{1001}
73;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{17807;17808;18122;18123;18124;18435;18750;19065;19066;19380;19695};{};{1001}
74;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{19385;19386;19387;19700;19701;19702};{};{1001}
75;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{17477;17792;18107;18108;18423;18424;18425;18426;18738;18739;18740;19053;19367};{};{1001}
85;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18112;18427};{};{1001}
84;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18126;18127;18128;18438;18439;18440;18441;18442;18443;18755;18757;18758};{};{1001}
87;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{16849;16850;17163;17164;17165;17166;17167;17168;17478;17479;17480;17481;17482;17483;17793;17794;17795;17796;17797;17798;18109;18110;18111};{};{1001}
86;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{17800;18113;18114;18115;18428;18429;18430};{};{1001}
81;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18419;18420;18734;18735};{};{1001}
80;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18746;18747;19062};{};{1001}
83;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18436;18437;18751;18752};{};{1001}
82;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18741};{};{1001}
93;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{16861;16862;16863;16864;17176;17177;17180;17491;17492;17493;17495;17496;17809;17810};{};{1001}
92;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{16544;16545;16859;16860;17175;17490;17805;17806};{};{1001}
95;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{17178;17179;17494};{};{1001}
94;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{17172;17487;17488};{};{1001}
89;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{17811;18125};{};{1001}
88;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{18120;18121};{};{1001}
91;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{16856;16857;17170;17171;17173;17174;17486;17489;17801;17802;17803;17804};{};{1001}
90;org.glowa.danube.components.actor.touristmodel.deepactors.DA_SourceArea;{16221;16536;16537;16538;16851;16852;16853;16854;17169;17484;17485;17799};{};{1001}
